True;b' Inr\xc3\xa4ttande av skyddsomr\xc3\xa5den f\xc3\xb6r yt- och grundvattent\xc3\xa4kter';b'https://www.kth.se/student/kurser/kurs/AE272V';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet kr\xc3\xa4vs (avslutad gymnasieutbildning el motsv inkl svenska och engelska - l\xc3\xa4s mer om beh\xc3\xb6righet p\xc3\xa5 KTH:s hemsida).'
True;b' Integrerad vattenf\xc3\xb6rvaltning';b'https://www.kth.se/student/kurser/kurs/AE2706';b'180 hp kademiska studier inkluderande\xc2\xa010 hp i hydrologi, milj\xc3\xb6planering eller motsvarande samt\xc2\xa0dokumenterade kunskaper i engelska B eller motsvarande.'
True;b' International Intensive Course in Solid Waste Management';b'https://www.kth.se/student/kurser/kurs/MJ2631';b'F\xc3\xb6r svenska studenter: Kunskaper motsvarande minst kursen MJ1500 (3C1330) samt MJ2620 (3C1340) alt MJ2623\xc2\xa0(3C1345).'
True;b' International Intensive Course in Solid Waste Management';b'https://www.kth.se/student/kurser/kurs/MJ2632';b'F\xc3\xb6r svenska studenter: Tv\xc3\xa5 \xc3\xa5r av akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ2611 eller motsvarande kunskaper.'
True;b' Introduction Industrial Ecology';b'https://www.kth.se/student/kurser/kurs/MJ2611';b'Minst 100 po\xc3\xa4ng vid akademiska studier inom ett tekniskt eller naturvetenskapligt program. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Introductory Course';b'https://www.kth.se/student/kurser/kurs/AE1701';b''
True;b' Introduktion till industriell ekologi, st\xc3\xb6rre kurs';b'https://www.kth.se/student/kurser/kurs/MJ2615';b'Minst 100 po\xc3\xa4ng vid akademiska studier inom ett tekniskt eller naturvetenskapligt program. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Klimathot och klimatstrategier i dagens och morgondagens v\xc3\xa4rld';b'https://www.kth.se/student/kurser/kurs/MJ1505';b'F\xc3\xb6rkunskapskravet \xc3\xa4r minst 30 h\xc3\xb6gskolepo\xc3\xa4ng inom ett tekniskt eller naturvetenskapligt program.'
True;b' Klimathot och klimatstrategier i dagens och morgondagens v\xc3\xa4rld';b'https://www.kth.se/student/kurser/kurs/MJ190V';b'Ut\xc3\xb6ver grundl\xc3\xa4ggande h\xc3\xb6gskolebeh\xc3\xb6righet (avslutad gymnasieutbildning el motsv inkl svenska och engelska) kr\xc3\xa4vs minst 30 hp (20p)\xc2\xa0inom teknik, naturvetenskap eller samh\xc3\xa4llsvetenskap.'
True;b' Litteraturkurs i Mark- och vattenteknik, A';b'https://www.kth.se/student/kurser/kurs/AL3301';b'KTHs allm\xc3\xa4nna f\xc3\xb6rkunskapskrav till forskarutbildning.'
True;b' Litteraturkurs i Mark- och vattenteknik, B';b'https://www.kth.se/student/kurser/kurs/AL3302';b'KTHs allm\xc3\xa4nna f\xc3\xb6rkunskapskrav till forskarutbildning.'
True;b' Litteraturkurs i Mark- och vattenteknik, C';b'https://www.kth.se/student/kurser/kurs/AL3303';b'KTHs allm\xc3\xa4nna f\xc3\xb6rkunskapskrav till forskarutbildning.'
True;b' Livscykelanalys';b'https://www.kth.se/student/kurser/kurs/AG2800';b'180 hp inom teknik/naturvetenskap inklusive 15 hp milj\xc3\xb6vetenskap eller motsvarande. Dokumenterade kunskaper i engelska motsvarande Engelska B/Engelska 6.'
True;b' Livscykelanalys, f\xc3\xb6rdjupningskurs';b'https://www.kth.se/student/kurser/kurs/AG3202';b'F\xc3\xb6rkunskapskraven \xc3\xa4r grundl\xc3\xa4ggande praktisk kunskap om livscykelanalyser demonstrerad genom en godk\xc3\xa4nd kurs i livscykelanalys eller genom att ha genomf\xc3\xb6rt en publicerad livscykelanalys eller motsvarande.'
True;b' L\xc3\xa4rande och h\xc3\xa5llbar utveckling';b'https://www.kth.se/student/kurser/kurs/MJ2612';b'Minst 100 po\xc3\xa4ng inom ett tekniskt eller naturvetenskapligt program med integrerad pedagogisk utbildning.'
True;b' Management av bist\xc3\xa5ndsprojekt - M\xc3\xa5lstyrd projekthantering';b'https://www.kth.se/student/kurser/kurs/AE1702';b'F\xc3\xb6r frist\xc3\xa5ende studerande kr\xc3\xa4vs:'
True;b' Mark- och vattentekniska problemst\xc3\xa4llning och metoderi';b'https://www.kth.se/student/kurser/kurs/AE3008';b''
True;b' Mark och vatten';b'https://www.kth.se/student/kurser/kurs/AL1303';b'AL1302 Geovetenskap och geoteknik och AL1301 Naturresursteknik eller kurser med motsvarande inneh\xc3\xa5ll'
True;b' Material- och energifl\xc3\xb6desredovisning f\xc3\xb6r Cleaner Production';b'https://www.kth.se/student/kurser/kurs/AL2142';b'AL2143 Cleaner Production and Industrial Environmental Technology, MJ2627 Milj\xc3\xb6skyddsteknik or corresponding knowledge'
True;b' Mellan\xc3\xb6stern och Nordafrika - f\xc3\xb6ruts\xc3\xa4ttningar som en framtida marknad';b'https://www.kth.se/student/kurser/kurs/AE1704';b'F\xc3\xb6r frist\xc3\xa5ende studerande kr\xc3\xa4vs:'
True;b' Metoder f\xc3\xb6r h\xc3\xa5llbarhetsforskning';b'https://www.kth.se/student/kurser/kurs/AL3512';b'F\xc3\xb6rkunskapskrav: Samma som f\xc3\xb6r att bli antagen till doktorsprogrammet Planering- och beslutsanalys.'
True;b' Milj\xc3\xb6- och markkemi';b'https://www.kth.se/student/kurser/kurs/AE1105';b'Grundl\xc3\xa4ggande h\xc3\xb6gskolebeh\xc3\xb6righet inkl. svenska B samt AI1137\xc2\xa0Samh\xc3\xa4llsbyggnadsprocessen,\xc2\xa0SH1010 Fysik f\xc3\xb6r den byggda milj\xc3\xb6n,\xc2\xa0AE1102 Geologi och geoteknik, AE1101 Naturresursteknik eller\xc2\xa0kurser med motsvarande inneh\xc3\xa5ll.'
True;b' Milj\xc3\xb6- och markkemi';b'https://www.kth.se/student/kurser/kurs/AE1801';b'2 \xc3\xa5rs akademiska studier inom milj\xc3\xb6 och energi, kurs KA1020 Grundl\xc3\xa4ggande kemi 7,5 hp eller motsvarande.'
True;b' Milj\xc3\xb6bed\xc3\xb6mning av planer och program -teori och praktik';b'https://www.kth.se/student/kurser/kurs/AE254V';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet (avslutad gymnasieutbildning el motsv inkl svenska och engelska - l\xc3\xa4s mer p\xc3\xa5 Beh\xc3\xb6righet ) kr\xc3\xa4vs.'
True;b' Milj\xc3\xb6bed\xc3\xb6mning med GIS - verktyg f\xc3\xb6r rumslig dimensioner';b'https://www.kth.se/student/kurser/kurs/AE211V';b'Grundl\xc3\xa4ggande h\xc3\xb6gskolebeh\xc3\xb6righet (avslutad gymnasieutbildning inkl svenska och engelska el motsv).'
True;b' Milj\xc3\xb6data';b'https://www.kth.se/student/kurser/kurs/AE2503';b'Kandidatexamen eller minst 150 h\xc3\xb6gskolepo\xc3\xa4ng\xc2\xa0inom teknikomr\xc3\xa5de som samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen. Dessutom kr\xc3\xa4vs kunskaper i engelska motsvarande engelska B.'
True;b' Milj\xc3\xb6dynamik/fysikaliska processer';b'https://www.kth.se/student/kurser/kurs/AE2201';b'Kandidatexamen inom teknikomr\xc3\xa5de som samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen och som omfattar minst 180 h\xc3\xb6gskolepo\xc3\xa4ng eller motsvarande, varav minst 20 hp grundl\xc3\xa4ggande kunskaper i matematik, och minst 6 hp i numeriska metoder, programmering eller motsvarande. Dessutom kr\xc3\xa4vs kunskaper i engelska motsvarande engelska B.'
True;b' Milj\xc3\xb6ekonomi';b'https://www.kth.se/student/kurser/kurs/AG1812';b'2,5 \xc3\xa5rs akademiska studier inom omr\xc3\xa5dena energi och milj\xc3\xb6.'
True;b' Milj\xc3\xb6geokemi och ekoteknik';b'https://www.kth.se/student/kurser/kurs/AE3010';b'Masterexamen i geo- eller milj\xc3\xb6vetenskaper. Kunskaper i grundl\xc3\xa4ggande mark- eller vattenkemi rekommenderas.'
True;b' Milj\xc3\xb6geologi';b'https://www.kth.se/student/kurser/kurs/AE2402';b'Three years of university studies (180\xc2\xa0ECTS) in Engineering, Social Science or Architecture and documented proficiency in English B or equivalent.'
True;b' Milj\xc3\xb6kemi och riskbed\xc3\xb6mning';b'https://www.kth.se/student/kurser/kurs/AE2801';b'Kandidatexamen inom teknikomr\xc3\xa5de som samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen och som omfattar minst 180 h\xc3\xb6gskolepo\xc3\xa4ng eller motsvarande, och minst 7.5 hp i allm\xc3\xa4n kemi och/eller milj\xc3\xb6- och markkemi, eller motsvarande. Dessutom kr\xc3\xa4vs kunskaper i engelska motsvarande engelska B.'
True;b' Milj\xc3\xb6konsekvensbeskrivning';b'https://www.kth.se/student/kurser/kurs/AE2501';b'Kandidatexamen eller minst 150 h\xc3\xb6gskolepo\xc3\xa4ng\xc2\xa0inom samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik, ekologi,\xc2\xa0eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen. Dessutom kr\xc3\xa4vs kunskaper i engelska motsvarande engelska B.'
True;b' Milj\xc3\xb6konsekvensbeskrivning - teori och praktik';b'https://www.kth.se/student/kurser/kurs/AE253V';b'Grundl\xc3\xa4ggande beh\xc3\xb6righet (avslutad gymnasieutbildning el motsv inkl svenska och engelska - l\xc3\xa4s mer p\xc3\xa5 Beh\xc3\xb6righet ) kr\xc3\xa4vs.'
True;b' Milj\xc3\xb6konsekvenser av tekniska system och processer';b'https://www.kth.se/student/kurser/kurs/MJ2652';b'Minst 100 po\xc3\xa4ng\xc2\xa0vid akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ1502 (3c1330) eller motsvarande kunskaper. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet'
True;b' Milj\xc3\xb6konsekvensstudier, forts\xc3\xa4ttningskurs II';b'https://www.kth.se/student/kurser/kurs/MJ2653';b'Kunskaper motsvarande kurs MJ2652 eller MJ2651 eller MJ2623 eller MJ2626 eller 3C1356 eller 3C1345 eller 3C1347.'
True;b' Milj\xc3\xb6management';b'https://www.kth.se/student/kurser/kurs/AL2160';b'Minst 120 h\xc3\xb6gskolepo\xc3\xa4ng vid akademiska studier inom ett tekniskt eller naturvetenskapligt program. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Milj\xc3\xb6management';b'https://www.kth.se/student/kurser/kurs/MJ2663';b'Minst 120 h\xc3\xb6gskolepo\xc3\xa4ng\xc2\xa0vid akademiska studier inom ett tekniskt eller naturvetenskapligt program\xc2\xa0 eller kurs MJ1502 eller MJ1500 eller motsvarande kunskaper. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Milj\xc3\xb6management - ledningssystem f\xc3\xb6r milj\xc3\xb6 och s\xc3\xa4kerhet';b'https://www.kth.se/student/kurser/kurs/MJ288V';b''
True;b' Milj\xc3\xb6management II, f\xc3\xb6rdjupningskurs';b'https://www.kth.se/student/kurser/kurs/AL2161';b'Kunskaper som motsvarar AL2160 eller motsvarande kunskaper i grundl\xc3\xa4ggande milj\xc3\xb6management.'
True;b' Milj\xc3\xb6management II, f\xc3\xb6rdjupningskurs';b'https://www.kth.se/student/kurser/kurs/MJ2664';b'Kunskaper som motsvarar MJ2663 eller MJ2662 eller 3C1380 eller motsvarande kunskaper i grundl\xc3\xa4ggande milj\xc3\xb6management.'
True;b' Milj\xc3\xb6modellering';b'https://www.kth.se/student/kurser/kurs/AL2134';b'At least 180 academic credits (ECTS) in a programme of engineering or natural science ; mathematics corresponding to minimum 2 years engineering studies'
True;b' Milj\xc3\xb6modellering: Dynamiska processer i naturliga system';b'https://www.kth.se/student/kurser/kurs/MJ3749';b'Beh\xc3\xb6rig till utbildning p\xc3\xa5 forskarniv\xc3\xa5.'
True;b' Milj\xc3\xb6modellering: Introduktion med applikationsexempel';b'https://www.kth.se/student/kurser/kurs/AL2135';b'Minst 150 po\xc3\xa4ng\xc2\xa0vid akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ1502 eller MJ1500 eller motsvarande kunskaper.'
True;b' Milj\xc3\xb6modellering: Introduktion med applikationsexempel';b'https://www.kth.se/student/kurser/kurs/MJ2635';b'Minst 150 po\xc3\xa4ng\xc2\xa0vid akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ1502 eller MJ1500 eller motsvarande kunskaper.'
True;b' Milj\xc3\xb6modellering: kemiska och fysiska processer';b'https://www.kth.se/student/kurser/kurs/MJ286V';b'Completed upper secondary schooling within Natural Sciences including very good results in Mathematics, Physics and Chemistry (corresponding to Maths D, Physics B and Chemistry A for Swedish applicants) you must also state knowledge of English. '
True;b' Milj\xc3\xb6m\xc3\xa4tning och monitoring';b'https://www.kth.se/student/kurser/kurs/AE2104';b'Kandidatexamen inom teknikomr\xc3\xa5de som samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen och som omfattar minst 180 h\xc3\xb6gskolepo\xc3\xa4ng eller motsvarande, varav minst 30 hp i matematik, fysik, kemi eller geovetenskap.\xc2\xa0Kunskaper i engelska motsvarande engelska B.'
True;b' Milj\xc3\xb6r\xc3\xa4tt och milj\xc3\xb6management';b'https://www.kth.se/student/kurser/kurs/MJ2662';b''
True;b' Milj\xc3\xb6skyddsteknik';b'https://www.kth.se/student/kurser/kurs/MJ2621';b'Minst 120 po\xc3\xa4ng av akademiska studier inom ett tekniskt eller vetenskapligt program eller kurs MJ1502 (3c1330) eller MJ1502 eller motsvarande kunskaper.'
True;b' Milj\xc3\xb6skyddsteknik';b'https://www.kth.se/student/kurser/kurs/MJ283V';b'S\xc3\xa4rskild beh\xc3\xb6righet i kemi, motsv kemi A i gymnasieskolan samt 100 po\xc3\xa4ng av akademiska studier inom ett tekniskt eller naturvetenskapligt program. '
True;b' Milj\xc3\xb6skyddsteknik med konsekvensstudier';b'https://www.kth.se/student/kurser/kurs/MJ2623';b'Minst 100 po\xc3\xa4ng vid program Kemiteknik eller Bioteknik eller kunskaper motsvarande minst kursen MJ2611 eller MJ2652 samt Svenska B och Engelska A. '
True;b' Milj\xc3\xb6skyddsteknik med konsekvensstudier, st\xc3\xb6rre kurs';b'https://www.kth.se/student/kurser/kurs/MJ2626';b'Kunskaper motsvarande minst kursen KE1010 Inledande kemiteknik (3C1451)'
True;b' Milj\xc3\xb6skyddsteknik teorikurs';b'https://www.kth.se/student/kurser/kurs/MJ2629';b'Minst 100 po\xc3\xa4ng av akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs\xc2\xa0MJ2611 samt Svenska B/ Svenska 3 och engelska A/ Engelska 6 eller motsvarande f\xc3\xb6rkunskaper.'
True;b' Milj\xc3\xb6skyddsteknik, forts\xc3\xa4ttningskurs';b'https://www.kth.se/student/kurser/kurs/MJ2620';b'Kunskaper motsvarande minst kursen MJ2640\xc2\xa0eller 3C1352.'
True;b' Milj\xc3\xb6skyddsteknik, forts\xc3\xa4ttningskurs';b'https://www.kth.se/student/kurser/kurs/MJ2628';b'Kunskaper motsvarande minst kursen MJ2640.\xc2\xa0 Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.\xc2\xa0'
True;b' Milj\xc3\xb6skyddsteknik, forts\xc3\xa4ttningskurs II';b'https://www.kth.se/student/kurser/kurs/MJ2622';b'Kurserna MJ2620 eller MJ2621 eller MJ2623 eller MJ2626\xc2\xa0eller 3C1340 eller 3C1345 eller 3C1347eller motsvarande kunskaper.'
True;b' Milj\xc3\xb6skyddsteknik, st\xc3\xb6rre kurs';b'https://www.kth.se/student/kurser/kurs/MJ2627';b'Minst 100 po\xc3\xa4ng av akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs\xc2\xa0MJ2611 samt Svenska B och engelska A eller motsvarande kunskaper.'
True;b' Milj\xc3\xb6strategisk litteraturkurs';b'https://www.kth.se/student/kurser/kurs/1N5407';b'Kursen \xc3\xa4r i f\xc3\xb6rsta hand \xc3\xb6ppen f\xc3\xb6r doktorander i milj\xc3\xb6strategisk analys.'
True;b' Milj\xc3\xb6strategisk litteraturkurs 3';b'https://www.kth.se/student/kurser/kurs/AL3506';b'Kursen \xc3\xa4r i f\xc3\xb6rsta hand \xc3\xb6ppen f\xc3\xb6r doktorander i milj\xc3\xb6strategisk analys.'
True;b' Milj\xc3\xb6strategisk litteraturkurs 5';b'https://www.kth.se/student/kurser/kurs/AL3507';b'Kursen \xc3\xa4r i f\xc3\xb6rsta hand \xc3\xb6ppen f\xc3\xb6r doktorander i milj\xc3\xb6strategisk analys.'
True;b' Milj\xc3\xb6strategiska metoder';b'https://www.kth.se/student/kurser/kurs/1N5008';b'Samma som f\xc3\xb6r att bli antagen som doktorand i milj\xc3\xb6strategisk analys eller motsvarande \xc3\xa4mne.'
True;b' Milj\xc3\xb6strategiska seminarier';b'https://www.kth.se/student/kurser/kurs/1N5007';b'Samma som f\xc3\xb6r att bli antagane som doktoran i milj\xc3\xb6strategsik analys eller motsvarande \xc3\xa4mne.'
True;b' Milj\xc3\xb6systemanalys';b'https://www.kth.se/student/kurser/kurs/AE255V';b''
True;b' Milj\xc3\xb6systemanalys';b'https://www.kth.se/student/kurser/kurs/MJ2680';b'Minst 120 po\xc3\xa4ng vid akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ1502 eller MJ1500 eller 3C1330 eller MJ2611 eller 3C1336 eller MJ2652 eller MJ2651 eller 3C1356 eller MJ2627 eller motsvarande kunskaper. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Milj\xc3\xb6systemanalys f\xc3\xb6r energi och milj\xc3\xb6';b'https://www.kth.se/student/kurser/kurs/AE1502';b'1,5 \xc3\xa5rs akademinska studier inom milj\xc3\xb6 och energi, kursen AG1808 Energi, klimat och milj\xc3\xb6 eller motsvarande.'
True;b' Milj\xc3\xb6systemanalys f\xc3\xb6r l\xc3\xa4rare';b'https://www.kth.se/student/kurser/kurs/AE1503';b'1,5 \xc3\xa5rs akademinska studier inom milj\xc3\xb6 och energi, kursen MJ1508 Ekologi och milj\xc3\xb6effekter eller motsvarande.'
True;b' Milj\xc3\xb6systemanalys f\xc3\xb6r samh\xc3\xa4llsbyggnad';b'https://www.kth.se/student/kurser/kurs/AE1501';b'Grundl\xc3\xa4ggande h\xc3\xb6gskolebeh\xc3\xb6righet samt AE1105 Milj\xc3\xb6- och markkemi eller\xc2\xa0kurser med motsvarande inneh\xc3\xa5ll.'
True;b' Milj\xc3\xb6systemanalys och beslutsfattande';b'https://www.kth.se/student/kurser/kurs/AL2181';b'Minst 150 po\xc3\xa4ng vid akademiska studier inom ett tekniskt eller naturvetenskapligt program eller kurs MJ1502 eller MJ1500 eller 3C1330 eller MJ2611 eller 3C1336 eller MJ2652 eller MJ2651 eller 3C1356 eller MJ2627 eller motsvarande kunskaper. Engelska motsvarande minst Engelska B fr\xc3\xa5n gymnasiet.'
True;b' Milj\xc3\xb6teknik och h\xc3\xa5llbar produktion';b'https://www.kth.se/student/kurser/kurs/AL1106';b'Meddelas vid kursstart'
True;b' Milj\xc3\xb6till\xc3\xa4mpningar med GIS';b'https://www.kth.se/student/kurser/kurs/AE2506';b'F\xc3\xb6rkunskapskrav: AE2502 Natural Resources Management, AE2505 Water Systems and Geographic Information eller motsvarande.'
True;b' Milj\xc3\xb6\xc3\xb6vervakning av grundvatten';b'https://www.kth.se/student/kurser/kurs/AE271V';b'120 hp akademiska studier inom teknik,\xc2\xa0samh\xc3\xa4llsplanering eller\xc2\xa0naturvetenskap\xc2\xa0samt dokumenterade kunskaper i svenska och engelska motsvarande Svenska B/Svenska 3 och Engelska\xc2\xa0A/Engelska 5.'
True;b' Modellering av vattensystem';b'https://www.kth.se/student/kurser/kurs/AE2107';b'Kandidatexamen inom samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik\xc2\xa0eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen och som omfattar minst 180 h\xc3\xb6gskolepo\xc3\xa4ng (eller motsvarande), varav minst\xc2\xa06 hp i numeriska metoder, programmering eller motsvarande. Dessutom kr\xc3\xa4vs 30 hp p\xc3\xa5 avancerad niv\xc3\xa5, varav AE2503 (eller motsvarande)\xc2\xa0samt AE2201 eller AE2801 (eller motsvarande), och kunskaper i engelska motsvarande engelska B.'
True;b' MVT Forskningskommunikation; publicering, presentationsteknik och kritisk granskning, del 1 f\xc3\xb6r licentiatexamen';b'https://www.kth.se/student/kurser/kurs/AE3006';b'Antagen till doktorsprogrammet i Mark- och vattenteknik.'
True;b' Naturresursf\xc3\xb6rvaltning';b'https://www.kth.se/student/kurser/kurs/AE2502';b'Kandidatexamen inom teknikomr\xc3\xa5de som samh\xc3\xa4llsbyggnad, milj\xc3\xb6teknik eller annat \xc3\xa4mne med tydlig relevans f\xc3\xb6r kursen och som omfattar minst 180 h\xc3\xb6gskolepo\xc3\xa4ng eller motsvarande. Dessutom kr\xc3\xa4vs: Environmental Data, 7.5 hp (kurs AE2503), eller motsvarande. Kunskaper i engelska motsvarande engelska B.'
True;b' Naturresursteori';b'https://www.kth.se/student/kurser/kurs/AE1101';b'AI1137 eller AI1136 Samh\xc3\xa4llsbyggnadsprocessen samt SH1010 Fysik f\xc3\xb6r den byggda milj\xc3\xb6n eller motsvarande.'
True;b' Naturresursteori';b'https://www.kth.se/student/kurser/kurs/AL1301';b'F\xc3\xb6rkunskapskrav: AI1527 Samh\xc3\xa4llsbyggnadsprocessen'
True;b' Omstrukturering och f\xc3\xb6rvaltning av VA-sektorn';b'https://www.kth.se/student/kurser/kurs/AE276V';b''
True;b' Planering f\xc3\xb6r resiliens';b'https://www.kth.se/student/kurser/kurs/AG2811';b'Samma beh\xc3\xb6righet som f\xc3\xb6r Master program i H\xc3\xa5llbar Stadsplanering och design,\xc2\xa0THSSM (HSSC)'
