;x;;;;;;;;;;;;;;;
AG2417;COURSE_AG2425;;;;;;;;;;;;;;;
AG2126;x;;;;;;;;;;;;;;;
AF3703;x;;;;;;;;;;;;;;;
AF259X;Exam;;;;;;;;;;;;;;;
AF3702;x;;;;;;;;;;;;;;;
AF3701;x;;;;;;;;;;;;;;;
AF3704;x;;;;;;;;;;;;;;;
AH2304;Bcs-exam;;;;;;;;;;;;;;;
AH2204;x;;;;;;;;;;;;;;;
AH221V;x;;;;;;;;;;;;;;;
AH221X;Exam;;;;;;;;;;;;;;;
AH222X;x;;;;;;;;;;;;;;;
AH220X;Exam;;;;;;;;;;;;;;;
AH3463;Dr;;;;;;;;;;;;;;;
AH3464;COURSE_AH3463;;;;;;;;;;;;;;;
AH2306;x;;;;;;;;;;;;;;;
AH2314;Basic;;;;;;;;;;;;;;;
AH2201;x;;;;;;;;;;;;;;;
AH2207;x;;;;;;;;;;;;;;;
AH2203;3-års;;;;;;;;;;;;;;;
AH2305;x;;;;;;;;;;;;;;;
AH3461;x;;;;;;;;;;;;;;;
AH3456;x;;;;;;;;;;;;;;;
AH2205;x;;;;;;;;;;;;;;;
AH1023;Basic;;;;;;;;;;;;;;;
AH2206;Exam;;;;;;;;;;;;;;;
1H5129;Dr;;;;;;;;;;;;;;;
AH2202;x;;;;;;;;;;;;;;;
AH220V;x;;;;;;;;;;;;;;;
AH2302;Bcs-exam;;;;;;;;;;;;;;;
AH2170;Bcs-exam;;;;;;;;;;;;;;;
AH2172;COURSE_AH2300;COURSE_AH2171;;;;;;;;;;;;;;
AH1031;COURSE_AI1136;;;;;;;;;;;;;;;
AH2303;Basic;;;;;;;;;;;;;;;
AH2301;Basic;;;;;;;;;;;;;;;
AH2300;Bcs-exam;;;;;;;;;;;;;;;
AH2307;Basic;;;;;;;;;;;;;;;
AH2027;COURSE_AH1021;COURSE_AH1022;COURSE_AH2026;;;;;;;;;;;;;
AH202X;Exam;;;;;;;;;;;;;;;
AH204X;x;;;;;;;;;;;;;;;
AH213X;Exam;;;;;;;;;;;;;;;
AH101X;Exam;;;;;;;;;;;;;;;
AH103X;Exam;;;;;;;;;;;;;;;
AH201X;Exam;;;;;;;;;;;;;;;
AH203X;x;;;;;;;;;;;;;;;
AH2178;180-hp;;;;;;;;;;;;;;;
AH229U;x;;;;;;;;;;;;;;;
AH2031;20-hp;;;;;;;;;;;;;;;
AH2029;20-hp;;;;;;;;;;;;;;;
AH2030;80-hp;;;;;;;;;;;;;;;
AH2023;x;;;;;;;;;;;;;;;
AH1025;Basic;;;;;;;;;;;;;;;
AH202V;x;;;;;;;;;;;;;;;
AH3466;Prof;;;;;;;;;;;;;;;
AH3465;Prof;;;;;;;;;;;;;;;
AH3467;Prof;;;;;;;;;;;;;;;
AH2101;x;;;;;;;;;;;;;;;
AH2102;Basic;;;;;;;;;;;;;;;
AH2111;80-hp;;;;;;;;;;;;;;;
AH2173;Basic;;;;;;;;;;;;;;;
AH201V;x;;;;;;;;;;;;;;;
AH2175;Exam;;;;;;;;;;;;;;;
AH2176;Projekt;;;;;;;;;;;;;;;
AH2032;20-hp;;;;;;;;;;;;;;;
AH3471;Prof;;;;;;;;;;;;;;;
AH1021;Basic;;;;;;;;;;;;;;;
AH1030;COURSE_AI1527;COURSE_AI1126;;;;;;;;;;;;;;
AH2024;x;;;;;;;;;;;;;;;
AH1024;COURSE_AH1021;;;;;;;;;;;;;;;
AH2171;Basic;;;;;;;;;;;;;;;
AH2311;Basic;;;;;;;;;;;;;;;
AH1022;Basic;;;;;;;;;;;;;;;
AH2025;x;;;;;;;;;;;;;;;
AH2174;Basic;;;;;;;;;;;;;;;
AH2177;Basic;;;;;;;;;;;;;;;
AH3460;Prof;;;;;;;;;;;;;;;
AH3462;Prof;;;;;;;;;;;;;;;
AH226U;x;;;;;;;;;;;;;;;
AH2026;Basic;;;;;;;;;;;;;;;
AH2028;20-hp;;;;;;;;;;;;;;;
AH203V;x;;;;;;;;;;;;;;;
AM201U;x;;;;;;;;;;;;;;;
AM202U;x;;;;;;;;;;;;;;;
AM207U;COURSE_AB201U;COURSE_AB201U;COURSE_AB203U;COURSE_AB204U;COURSE_AB205U;COURSE_AB206U;;;;;;;;;;
AM206U;COURSE_AM201U;COURSE_AM201U;COURSE_AM203U;COURSE_AM204U;COURSE_AM205U;;;;;;;;;;;
AM204U;x;;;;;;;;;;;;;;;
AM203U;x;;;;;;;;;;;;;;;
AM205U;Basic;;;;;;;;;;;;;;;
AG3003;x;;;;;;;;;;;;;;;
AG2119;Bcs;;;;;;;;;;;;;;;
AG2187;COURSE_AG2186;3-års;;;;;;;;;;;;;;
AG2116;x;;;;;;;;;;;;;;;
AG2131;x;;;;;;;;;;;;;;;
AG2115;120-hp;;;;;;;;;;;;;;;
AG1105;COURSE_AG1104;;;;;;;;;;;;;;;
AG1102;COURSE_SF1906;;;;;;;;;;;;;;;
AG3171;Prof;;;;;;;;;;;;;;;
AG2164;Bcs-exam;;;;;;;;;;;;;;;
AG2161;60-hp;;;;;;;;;;;;;;;
AG210X;Exam;;;;;;;;;;;;;;;
AG110X;Exam;;;;;;;;;;;;;;;
AG111X;Exam;;;;;;;;;;;;;;;
AG211X;Exam;;;;;;;;;;;;;;;
AG212X;x;;;;;;;;;;;;;;;
AG218X;Exam;;;;;;;;;;;;;;;
AG1132;Mcs-exam;;;;;;;;;;;;;;;
AG1136;Mcs-exam;;;;;;;;;;;;;;;
AG123U;x;;;;;;;;;;;;;;;
AG1116;Basic;;;;;;;;;;;;;;;
AG2182;3-års;;;;;;;;;;;;;;;
AG2185;3-års;;;;;;;;;;;;;;;
AG3167;x;;;;;;;;;;;;;;;
AG3169;x;;;;;;;;;;;;;;;
AG2188;COURSE_AG2187;3-års;;;;;;;;;;;;;;
AG1133;Basic;;;;;;;;;;;;;;;
AG227U;x;;;;;;;;;;;;;;;
AG225V;Basic;;;;;;;;;;;;;;;
AG226V;x;;;;;;;;;;;;;;;
AG2186;3-års;;;;;;;;;;;;;;;
AG2163;x;;;;;;;;;;;;;;;
AG2124;Bcs-exam;;;;;;;;;;;;;;;
AG2134;180-hp;;;;;;;;;;;;;;;
AG2184;COURSE_AG2182;3-års;;;;;;;;;;;;;;
AG124U;Basic;;;;;;;;;;;;;;;
AG121U;x;;;;;;;;;;;;;;;
AG122U;x;;;;;;;;;;;;;;;
AG1137;Basic;;;;;;;;;;;;;;;
AG1138;x;;;;;;;;;;;;;;;
AG3164;Prof;;;;;;;;;;;;;;;
AG1104;Basic;;;;;;;;;;;;;;;
AG2174;x;;;;;;;;;;;;;;;
AG3162;4-års;;;;;;;;;;;;;;;
AG2109;3-års;;;;;;;;;;;;;;;
AG2142;Bcs-exam;;;;;;;;;;;;;;;
AG2111;x;;;;;;;;;;;;;;;
AG2145;COURSE_AG2142;COURSE_AG2143;COURSE_AG2141;COURSE_AG2147;3-års;;;;;;;;;;;
AG2129;COURSE_AG2805;COURSE_AG2116;COURSE_AG2128;COURSE_AG2127;;;;;;;;;;;;
AG2110;x;;;;;;;;;;;;;;;
AG2117;COURSE_AG2116;;;;;;;;;;;;;;;
AG2118;COURSE_AK2030;;;;;;;;;;;;;;;
AG1113;x;;;;;;;;;;;;;;;
AG2166;x;;;;;;;;;;;;;;;
AG3166;Prof;;;;;;;;;;;;;;;
AG3168;Prof;;;;;;;;;;;;;;;
AG3165;Prof;;;;;;;;;;;;;;;
AG2120;Bcs;;;;;;;;;;;;;;;
AG2169;Basic;;;;;;;;;;;;;;;
AG1103;Basic;;;;;;;;;;;;;;;
AG2125;Bcs-exam;;;;;;;;;;;;;;;
AG2128;x;;;;;;;;;;;;;;;
AG2123;3-års;;;;;;;;;;;;;;;
AG2183;3-års;;;;;;;;;;;;;;;
AG2146;COURSE_AG2143;COURSE_AG2501;COURSE_AG2141;;;;;;;;;;;;;
AG2143;Bcs;;;;;;;;;;;;;;;
AG2147;COURSE_AG2143;COURSE_AG2501;COURSE_AG2141;;;;;;;;;;;;;
AG1167;Basic;;;;;;;;;;;;;;;
AG2127;150-hp;;;;;;;;;;;;;;;
AG3170;Dr;;;;;;;;;;;;;;;
AG2130;60-hp;;;;;;;;;;;;;;;
AG2141;3-års;;;;;;;;;;;;;;;
AG2112;x;;;;;;;;;;;;;;;
AG2165;Bcs-exam;;;;;;;;;;;;;;;
AG1114;COURSE_AG1102;;;;;;;;;;;;;;;
AG2108;Bcs-exam;;;;;;;;;;;;;;;
AG2135;x;;;;;;;;;;;;;;;
AG220U;x;;;;;;;;;;;;;;;
AG2126;x;;;;;;;;;;;;;;;
AB100X;Exam;;;;;;;;;;;;;;;
BB3530;Prof;;;;;;;;;;;;;;;
BB3540;Prof;;;;;;;;;;;;;;;
BB3550;Prof;;;;;;;;;;;;;;;
BB3560;Prof;;;;;;;;;;;;;;;
BB3240;Dr;;;;;;;;;;;;;;;
BB3250;Dr;;;;;;;;;;;;;;;
BB3260;Dr;;;;;;;;;;;;;;;
BB3270;Dr;;;;;;;;;;;;;;;
3A5311;x;;;;;;;;;;;;;;;
3A5312;x;;;;;;;;;;;;;;;
3A5313;x;;;;;;;;;;;;;;;
3A5314;x;;;;;;;;;;;;;;;
3A5320;x;;;;;;;;;;;;;;;
3A5321;x;;;;;;;;;;;;;;;
3A5322;x;;;;;;;;;;;;;;;
3A5323;x;;;;;;;;;;;;;;;
3A5801;x;;;;;;;;;;;;;;;
BB3280;Dr;;;;;;;;;;;;;;;
BB3290;Dr;;;;;;;;;;;;;;;
BB3300;Dr;;;;;;;;;;;;;;;
BB3310;Dr;;;;;;;;;;;;;;;
BB3200;x;;;;;;;;;;;;;;;
BB3210;x;;;;;;;;;;;;;;;
BB3220;x;;;;;;;;;;;;;;;
BB3230;x;;;;;;;;;;;;;;;
3A5316;x;;;;;;;;;;;;;;;
3A5324;x;;;;;;;;;;;;;;;
3A5325;x;;;;;;;;;;;;;;;
3A5326;x;;;;;;;;;;;;;;;
BB3160;x;;;;;;;;;;;;;;;
BB3170;x;;;;;;;;;;;;;;;
BB3180;x;;;;;;;;;;;;;;;
BB3190;x;;;;;;;;;;;;;;;
3A5102;x;;;;;;;;;;;;;;;
3A5103;x;;;;;;;;;;;;;;;
3A5501;x;;;;;;;;;;;;;;;
3A5202;x;;;;;;;;;;;;;;;
3A5214;Mcs-exam;;;;;;;;;;;;;;;
BB3100;Dr;;;;;;;;;;;;;;;
3A5104;x;;;;;;;;;;;;;;;
3A5315;x;;;;;;;;;;;;;;;
BB3150;Dr;;;;;;;;;;;;;;;
3A5204;x;;;;;;;;;;;;;;;
3A5601;x;;;;;;;;;;;;;;;
BB3010;x;;;;;;;;;;;;;;;
3A5708;x;;;;;;;;;;;;;;;
BB3500;Basic;;;;;;;;;;;;;;;
3A5110;Prof;;;;;;;;;;;;;;;
3A5108;COURSE_KD1090;COURSE_KD1100;COURSE_BB1090;COURSE_BB1050;;;;;;;;;;;;
BB3570;Dr;;;;;;;;;;;;;;;
BB3470;Dr;;;;;;;;;;;;;;;
BB3430;Prof;;;;;;;;;;;;;;;
BB3440;Prof;;;;;;;;;;;;;;;
BB3450;Prof;;;;;;;;;;;;;;;
BB3460;Prof;;;;;;;;;;;;;;;
BB3510;Dr;;;;;;;;;;;;;;;
BB3520;Dr;;;;;;;;;;;;;;;
BB3420;Mcs-exam;;;;;;;;;;;;;;;
BB3120;Dr;;;;;;;;;;;;;;;
BB3090;Dr;;;;;;;;;;;;;;;
BB3370;Mcs-exam;;;;;;;;;;;;;;;
BB3380;Mcs-exam;;;;;;;;;;;;;;;
BB3390;Mcs-exam;;;;;;;;;;;;;;;
BB3400;Mcs-exam;;;;;;;;;;;;;;;
BB3320;Dr;;;;;;;;;;;;;;;
BB3130;3-års;;;;;;;;;;;;;;;
3A5209;x;;;;;;;;;;;;;;;
BB3070;x;;;;;;;;;;;;;;;
BB3060;COURSE_3A5711;COURSE_3A5712;COURSE_3A5713;;;;;;;;;;;;;
BB3030;x;;;;;;;;;;;;;;;
BB3050;COURSE_3A5711;COURSE_3A5712;;;;;;;;;;;;;;
BB3040;COURSE_3A5711;;;;;;;;;;;;;;;
3A5703;x;;;;;;;;;;;;;;;
BB3480;Dr;;;;;;;;;;;;;;;
BB3490;Basic;;;;;;;;;;;;;;;
BB3140;Prof;;;;;;;;;;;;;;;
BB3410;Prof;;;;;;;;;;;;;;;
BB3110;Basic;;;;;;;;;;;;;;;
BB3330;Mcs-exam;;;;;;;;;;;;;;;
BB3360;Mcs-exam;;;;;;;;;;;;;;;
BB3350;Mcs-exam;;;;;;;;;;;;;;;
BB3340;Mcs-exam;;;;;;;;;;;;;;;
3A5706;x;;;;;;;;;;;;;;;
3A5207;x;;;;;;;;;;;;;;;
BB3600;Dr;;;;;;;;;;;;;;;
BB3610;Dr;;;;;;;;;;;;;;;
BB3620;Dr;;;;;;;;;;;;;;;
BB3630;Dr;;;;;;;;;;;;;;;
BB1200;Basic;;;;;;;;;;;;;;;
BB2490;Bcs-exam;;;;;;;;;;;;;;;
BB2491;Bcs-exam;;;;;;;;;;;;;;;
BB1130;COURSE_BB1010;COURSE_BB1050;COURSE_BB1080;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;
BB3650;COURSE_BB1120;COURSE_BB2080;;;;;;;;;;;;;;
BB2560;x;;;;;;;;;;;;;;;
BB2300;Bcs-exam;;;;;;;;;;;;;;;
BB2441;Bcs-exam;;;;;;;;;;;;;;;
BB2440;150-hp;;;;;;;;;;;;;;;
BB2460;Bcs-exam;;;;;;;;;;;;;;;
BB1150;Basic;;;;;;;;;;;;;;;
BB1230;COURSE_BB1150;COURSE_BB1030;;;;;;;;;;;;;;
BB1105;Basic;;;;;;;;;;;;;;;
BB1085;Basic;;;;;;;;;;;;;;;
BB1090;x;;;;;;;;;;;;;;;
BB2380;Bcs-exam;;;;;;;;;;;;;;;
BB3020;Basic;;;;;;;;;;;;;;;
BB2165;x;;;;;;;;;;;;;;;
BB2400;x;;;;;;;;;;;;;;;
BB2520;150-hp;;;;;;;;;;;;;;;
BB2070;COURSE_BB1030;COURSE_BB1090;COURSE_BB1100;;;;;;;;;;;;;
BB2080;x;;;;;;;;;;;;;;;
BB1050;Basic;;;;;;;;;;;;;;;
BB2450;Bcs-exam;;;;;;;;;;;;;;;
BB2480;150-hp;;;;;;;;;;;;;;;
BB1160;Basic;;;;;;;;;;;;;;;
BB204X;x;;;;;;;;;;;;;;;
BB104X;120-hp;;;;;;;;;;;;;;;
BB200X;Exam;;;;;;;;;;;;;;;
BB201X;Exam;;;;;;;;;;;;;;;
BB101X;x;;;;;;;;;;;;;;;
BB103X;105-hp;;;;;;;;;;;;;;;
BB102X;x;;;;;;;;;;;;;;;
BB2540;150-hp;;;;;;;;;;;;;;;
BB1070;COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;;;;;;;;;;;;;
BB2390;COURSE_BB1010;2-års;;;;;;;;;;;;;;
BB2471;Bcs-exam;;;;;;;;;;;;;;;
BB2470;Bcs-exam;;;;;;;;;;;;;;;
BB2475;COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;;;;;;;;;;;;;
BB1190;Basic;;;;;;;;;;;;;;;
BB1110;Basic;;;;;;;;;;;;;;;
BB2420;Bcs-exam;;;;;;;;;;;;;;;
BB2425;Basic;;;;;;;;;;;;;;;
BB2446;x;;;;;;;;;;;;;;;
BB2445;Bcs-exam;;;;;;;;;;;;;;;
BB2140;COURSE_BB1030;COURSE_BB2100;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;;
BB2150;COURSE_BB1030;COURSE_BB2100;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;;
BB1170;x;;;;;;;;;;;;;;;
BB1180;x;;;;;;;;;;;;;;;
BB1010;Basic;;;;;;;;;;;;;;;
BB2240;x;;;;;;;;;;;;;;;
BB3640;Mcs-exam;;;;;;;;;;;;;;;
BB2505;Bcs-exam;;;;;;;;;;;;;;;
BB2170;Bcs-exam;;;;;;;;;;;;;;;
BB2485;COURSE_SF1625;COURSE_SF1626;COURSE_SF1672;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;;;;;;;;;
BB2260;x;;;;;;;;;;;;;;;
BB2530;150-hp;;;;;;;;;;;;;;;
BB2535;150-hp;;;;;;;;;;;;;;;
BB1030;Basic;;;;;;;;;;;;;;;
BB101U;x;;;;;;;;;;;;;;;
BB2090;COURSE_BB1030;COURSE_BB2100;;;;;;;;;;;;;;
BB2120;x;;;;;;;;;;;;;;;
BB101V;Basic;;;;;;;;;;;;;;;
BB2010;150-hp;;;;;;;;;;;;;;;
BB2015;x;;;;;;;;;;;;;;;
BB2350;x;;;;;;;;;;;;;;;
BB2290;Bcs-exam;;;;;;;;;;;;;;;
BB2410;Bcs-exam;;;;;;;;;;;;;;;
BB2020;Bcs-exam;;;;;;;;;;;;;;;
BB2280;Bcs-exam;;;;;;;;;;;;;;;
BB1120;Basic;;;;;;;;;;;;;;;
BB1300;Basic;;;;;;;;;;;;;;;
BB1000;Basic;;;;;;;;;;;;;;;
BB1220;COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;COURSE_BB1190;;;;;;;;;;;;
BB2899;COURSE_BB2441;COURSE_SF1911;COURSE_BB1000;;;;;;;;;;;;;
BB2285;COURSE_BB2280;COURSE_BB2280;;;;;;;;;;;;;;
BB2200;Projekt;;;;;;;;;;;;;;;
BB2210;Projekt;;;;;;;;;;;;;;;
BB2220;Projekt;;;;;;;;;;;;;;;
BB2230;Projekt;;;;;;;;;;;;;;;
BB2110;x;;;;;;;;;;;;;;;
BB2510;Bcs-exam;;;;;;;;;;;;;;;
BB2320;COURSE_BB1010;COURSE_BB1090;COURSE_BB1020;COURSE_BB1060;;;;;;;;;;;;
BB1210;COURSE_BB1150;COURSE_BB1030;COURSE_BB1160;COURSE_BB1190;;;;;;;;;;;;
BB2160;Bcs-exam;;;;;;;;;;;;;;;
BB2570;20-hp;;;;;;;;;;;;;;;
BB2340;3-års;;;;;;;;;;;;;;;
BB2255;x;;;;;;;;;;;;;;;
BB2472;Bcs-exam;;;;;;;;;;;;;;;
BB2130;COURSE_BB1030;;;;;;;;;;;;;;;
BB2330;Bcs-exam;;;;;;;;;;;;;;;
DD2432;x;;;;;;;;;;;;;;;
DD2437;COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;
DH2413;COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
DD2402;x;;;;;;;;;;;;;;;
DD2403;x;;;;;;;;;;;;;;;
DD2365;90-hp;;;;;;;;;;;;;;;
DD2470;x;;;;;;;;;;;;;;;
DD2370;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;;
DH2323;12-hp;;;;;;;;;;;;;;;
DH2650;COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
DD142X;101-hp;;;;;;;;;;;;;;;
DD143X;101-hp;;;;;;;;;;;;;;;
DD144X;Exam;;;;;;;;;;;;;;;
DD1345;Basic;;;;;;;;;;;;;;;
DH2321;90-hp;;;;;;;;;;;;;;;
DD2358;COURSE_SF1544;COURSE_SF1547;;;;;;;;;;;;;;
DH2320;90-hp;;;;;;;;;;;;;;;
DD2258;x;;;;;;;;;;;;;;;
DD2434;COURSE_DD2431;COURSE_SF1901;;;;;;;;;;;;;;
DD2356;x;;;;;;;;;;;;;;;
DD1392;x;;;;;;;;;;;;;;;
DD1354;Basic;;;;;;;;;;;;;;;
DD2435;90-hp;;;;;;;;;;;;;;;
DD2401;90-hp;;;;;;;;;;;;;;;
DD1316;COURSE_SF1612;COURSE_SF1623;;;;;;;;;;;;;;
DD2300;x;;;;;;;;;;;;;;;
DD1388;COURSE_DD1361;COURSE_DD1385;COURSE_DD2385;COURSE_DD1346;COURSE_DD1332;;;;;;;;;;;
DD2444;x;;;;;;;;;;;;;;;
DD2447;90-hp;;;;;;;;;;;;;;;
DD2404;90-hp;;;;;;;;;;;;;;;
DD2360;x;;;;;;;;;;;;;;;
DD1324;COURSE_DD1320;;;;;;;;;;;;;;;
DD2363;90-hp;;;;;;;;;;;;;;;
DA2205;COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;
DD2257;x;;;;;;;;;;;;;;;
DD3501;x;;;;;;;;;;;;;;;
DD3450;COURSE_DD2352;;;;;;;;;;;;;;;
DD3390;x;;;;;;;;;;;;;;;
DD3372;COURSE_SF1630;COURSE_DD1350;;;;;;;;;;;;;;
DD3010;x;;;;;;;;;;;;;;;
DD3371;COURSE_SF2561;;;;;;;;;;;;;;;
DD3456;x;;;;;;;;;;;;;;;
DD3442;x;;;;;;;;;;;;;;;
DD3443;Dr;;;;;;;;;;;;;;;
DD3009;x;;;;;;;;;;;;;;;
DD3007;x;;;;;;;;;;;;;;;
DD1371;COURSE_DD1370;;;;;;;;;;;;;;;
DD228V;90-hp;;;;;;;;;;;;;;;
2D5342;x;;;;;;;;;;;;;;;
DD3342;COURSE_SF1922;;;;;;;;;;;;;;;
DD3462;Mcs-exam;;;;;;;;;;;;;;;
DD3313;Dr;;;;;;;;;;;;;;;
DD3008;x;;;;;;;;;;;;;;;
DD3424;x;;;;;;;;;;;;;;;
DD3432;x;;;;;;;;;;;;;;;
DD3431;x;;;;;;;;;;;;;;;
DD3435;x;;;;;;;;;;;;;;;
DD151X;x;;;;;;;;;;;;;;;
2D1043;x;;;;;;;;;;;;;;;
DD3001;x;;;;;;;;;;;;;;;
DD3499;COURSE_DD2437;COURSE_DD2401;;;;;;;;;;;;;;
DD3375;COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;
DD3451;Prof;;;;;;;;;;;;;;;
2D5348;x;;;;;;;;;;;;;;;
DD3344;Dr;;;;;;;;;;;;;;;
DD3461;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;;
DD3336;Dr;;;;;;;;;;;;;;;
DD2390;90-hp;;;;;;;;;;;;;;;
DD3258;COURSE_DN1212;COURSE_DN1240;;;;;;;;;;;;;;
DD3015;x;;;;;;;;;;;;;;;
DD3402;COURSE_DD3390;;;;;;;;;;;;;;;
DD3445;COURSE_DD1352;COURSE_DD2352;;;;;;;;;;;;;;
2D5330;x;;;;;;;;;;;;;;;
DD3335;x;;;;;;;;;;;;;;;
DD2398;90-hp;;;;;;;;;;;;;;;
DD3019;x;;;;;;;;;;;;;;;
DD3016;x;;;;;;;;;;;;;;;
DD3017;x;;;;;;;;;;;;;;;
DD3018;x;;;;;;;;;;;;;;;
DD3334;x;;;;;;;;;;;;;;;
DD3434;x;;;;;;;;;;;;;;;
DD3012;Dr;;;;;;;;;;;;;;;
DD3459;x;;;;;;;;;;;;;;;
DD3370;x;;;;;;;;;;;;;;;
DD3401;COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;COURSE_SK1104;COURSE_SH1014;COURSE_SI1155;COURSE_SK1105;COURSE_DD1331;COURSE_DD1337;;;
DA1011;x;;;;;;;;;;;;;;;
DD2399;90-hp;;;;;;;;;;;;;;;
DD3003;x;;;;;;;;;;;;;;;
DD3460;Dr;;;;;;;;;;;;;;;
DD3457;x;;;;;;;;;;;;;;;
DD2387;90-hp;;;;;;;;;;;;;;;
DD3359;x;;;;;;;;;;;;;;;
DD3316;Dr;;;;;;;;;;;;;;;
DD3327;x;;;;;;;;;;;;;;;
DD3343;COURSE_DD1352;COURSE_DD1352;;;;;;;;;;;;;;
DD3011;COURSE_DD3457;;;;;;;;;;;;;;;
DD3321;x;;;;;;;;;;;;;;;
DD3364;Basic;;;;;;;;;;;;;;;
DD3447;90-hp;;;;;;;;;;;;;;;
DD3350;x;;;;;;;;;;;;;;;
DD3341;Prof;;;;;;;;;;;;;;;
DD3013;COURSE_DD1352;COURSE_DD2352;;;;;;;;;;;;;;
DD3356;Dr;;;;;;;;;;;;;;;
DD3433;x;;;;;;;;;;;;;;;
DD3006;x;;;;;;;;;;;;;;;
DD3360;x;;;;;;;;;;;;;;;
DD3436;COURSE_DD2397;;;;;;;;;;;;;;;
DD3337;Dr;;;;;;;;;;;;;;;
DD3338;Dr;;;;;;;;;;;;;;;
DD3339;Dr;;;;;;;;;;;;;;;
DD3353;Dr;;;;;;;;;;;;;;;
DD3354;Dr;;;;;;;;;;;;;;;
DD3355;Dr;;;;;;;;;;;;;;;
DD3314;x;;;;;;;;;;;;;;;
DD2466;x;;;;;;;;;;;;;;;
DD2463;x;;;;;;;;;;;;;;;
DD2465;x;;;;;;;;;;;;;;;
DA235X;Exam;;;;;;;;;;;;;;;
DA232X;Exam;;;;;;;;;;;;;;;
DA233X;Exam;;;;;;;;;;;;;;;
DA234X;Exam;;;;;;;;;;;;;;;
DA231X;Exam;;;;;;;;;;;;;;;
DA221X;Exam;;;;;;;;;;;;;;;
DA222X;Exam;;;;;;;;;;;;;;;
DA223X;Exam;;;;;;;;;;;;;;;
DA224X;Exam;;;;;;;;;;;;;;;
DA225X;Exam;;;;;;;;;;;;;;;
DA226X;Exam;;;;;;;;;;;;;;;
DD101N;x;;;;;;;;;;;;;;;
DA1003;x;;;;;;;;;;;;;;;
DA1004;Exam;;;;;;;;;;;;;;;
DA1006;x;;;;;;;;;;;;;;;
DA1007;x;;;;;;;;;;;;;;;
DA1009;Exam;;;;;;;;;;;;;;;
DA1012;Exam;;;;;;;;;;;;;;;
DD100N;x;;;;;;;;;;;;;;;
DD2464;x;;;;;;;;;;;;;;;
DD2463;x;;;;;;;;;;;;;;;
DD2465;x;;;;;;;;;;;;;;;
DA221X;Exam;;;;;;;;;;;;;;;
DA222X;Exam;;;;;;;;;;;;;;;
DA223X;Exam;;;;;;;;;;;;;;;
DA224X;Exam;;;;;;;;;;;;;;;
DA225X;Exam;;;;;;;;;;;;;;;
DA226X;Exam;;;;;;;;;;;;;;;
DM3513;x;;;;;;;;;;;;;;;
DM3510;x;;;;;;;;;;;;;;;
DH2466;COURSE_DH2620;COURSE_DH2408;COURSE_DH2626;;;;;;;;;;;;;
DM2799;90-hp;;;;;;;;;;;;;;;
DM2584;x;;;;;;;;;;;;;;;
DM2583;COURSE_SF1672;COURSE_SF1625;COURSE_SF1626;COURSE_SF1901;Bcs-exam;;;;;;;;;;;
DM2710;Bcs-exam;;;;;;;;;;;;;;;
DM2630;COURSE_DM2601;COURSE_DH2628;;;;;;;;;;;;;;
DM2529;90-hp;;;;;;;;;;;;;;;
DH1621;x;;;;;;;;;;;;;;;
DM128X;75-hp;;;;;;;;;;;;;;;
DM129X;120-hp;;;;;;;;;;;;;;;
DM3514;x;;;;;;;;;;;;;;;
DM2711;Bcs-exam;;;;;;;;;;;;;;;
DM2712;x;;;;;;;;;;;;;;;
DM2571;x;;;;;;;;;;;;;;;
DH2400;COURSE_DH2620;;;;;;;;;;;;;;;
DM2531;90-hp;;;;;;;;;;;;;;;
DM1573;x;;;;;;;;;;;;;;;
DH2660;90-hp;;;;;;;;;;;;;;;
DH2670;90-hp;;;;;;;;;;;;;;;
DH3358;x;;;;;;;;;;;;;;;
DM2720;x;;;;;;;;;;;;;;;
DM2573;Bcs-exam;;;;;;;;;;;;;;;
DM3506;x;;;;;;;;;;;;;;;
DM1902;x;;;;;;;;;;;;;;;
DM2904;x;;;;;;;;;;;;;;;
DM2905;x;;;;;;;;;;;;;;;
DM2906;x;;;;;;;;;;;;;;;
DM3320;x;;;;;;;;;;;;;;;
DM3321;x;;;;;;;;;;;;;;;
DM3322;x;;;;;;;;;;;;;;;
DM3323;x;;;;;;;;;;;;;;;
DM3310;x;;;;;;;;;;;;;;;
