Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_AH1021;COURSE_AH1022;COURSE_AH2026;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
180-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
20-hp;;;;;;;;;;;;;;;
20-hp;;;;;;;;;;;;;;;
80-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
80-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
20-hp;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_AI1527;COURSE_AI1126;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_AH1021;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
20-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_AB201U;COURSE_AB201U;COURSE_AB203U;COURSE_AB204U;COURSE_AB205U;COURSE_AB206U;;;;;;;;;;
COURSE_AM201U;COURSE_AM201U;COURSE_AM203U;COURSE_AM204U;COURSE_AM205U;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs;;;;;;;;;;;;;;;
COURSE_AG2186;3-års;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
COURSE_AG1104;;;;;;;;;;;;;;;
COURSE_SF1906;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
60-hp;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_AG2187;3-års;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
180-hp;;;;;;;;;;;;;;;
COURSE_AG2182;3-års;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
4-års;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_AG2142;COURSE_AG2143;COURSE_AG2141;COURSE_AG2147;3-års;;;;;;;;;;;
COURSE_AG2805;COURSE_AG2116;COURSE_AG2128;COURSE_AG2127;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_AG2116;;;;;;;;;;;;;;;
COURSE_AK2030;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Bcs;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
COURSE_AG2143;COURSE_AG2501;COURSE_AG2141;;;;;;;;;;;;;
Bcs;;;;;;;;;;;;;;;
COURSE_AG2143;COURSE_AG2501;COURSE_AG2141;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
60-hp;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_AG1102;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
COURSE_KD1090;COURSE_KD1100;COURSE_BB1090;COURSE_BB1050;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_3A5711;COURSE_3A5712;COURSE_3A5713;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_3A5711;COURSE_3A5712;;;;;;;;;;;;;;
COURSE_3A5711;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_BB1010;COURSE_BB1050;COURSE_BB1080;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;
COURSE_BB1120;COURSE_BB2080;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_BB1150;COURSE_BB1030;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
COURSE_BB1030;COURSE_BB1090;COURSE_BB1100;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
105-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;;;;;;;;;;;;;
COURSE_BB1010;2-års;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_BB1030;COURSE_BB2100;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;;
COURSE_BB1030;COURSE_BB2100;COURSE_BB1090;COURSE_BB2050;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_SF1625;COURSE_SF1626;COURSE_SF1672;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;;;;;;;;;
x;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_BB1030;COURSE_BB2100;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
150-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_BB1150;COURSE_BB1160;COURSE_BB1030;COURSE_BB1190;;;;;;;;;;;;
COURSE_BB2441;COURSE_SF1911;COURSE_BB1000;;;;;;;;;;;;;
COURSE_BB2280;COURSE_BB2280;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
Projekt;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_BB1010;COURSE_BB1090;COURSE_BB1020;COURSE_BB1060;;;;;;;;;;;;
COURSE_BB1150;COURSE_BB1030;COURSE_BB1160;COURSE_BB1190;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
20-hp;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_BB1030;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;
COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;;
12-hp;;;;;;;;;;;;;;;
COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
101-hp;;;;;;;;;;;;;;;
101-hp;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_SF1544;COURSE_SF1547;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD2431;COURSE_SF1901;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_SF1612;COURSE_SF1623;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD1361;COURSE_DD1385;COURSE_DD2385;COURSE_DD1346;COURSE_DD1332;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD1320;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD2352;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1630;COURSE_DD1350;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF2561;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD1370;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1922;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD2437;COURSE_DD2401;;;;;;;;;;;;;;
COURSE_SF1544;COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
COURSE_DD1331;COURSE_DD1337;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DN1212;COURSE_DN1240;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD3390;;;;;;;;;;;;;;;
COURSE_DD1352;COURSE_DD2352;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1624;COURSE_SF1625;COURSE_SF1626;COURSE_SF1544;COURSE_SF1906;COURSE_SF1922;COURSE_SF1683;COURSE_SK1104;COURSE_SH1014;COURSE_SI1155;COURSE_SK1105;COURSE_DD1331;COURSE_DD1337;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD1352;COURSE_DD1352;;;;;;;;;;;;;;
COURSE_DD3457;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
COURSE_DD1352;COURSE_DD2352;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD2397;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DH2620;COURSE_DH2408;COURSE_DH2626;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1672;COURSE_SF1625;COURSE_SF1626;COURSE_SF1901;Bcs-exam;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_DM2601;COURSE_DH2628;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
75-hp;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DH2620;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DH2620;COURSE_DH2628;COURSE_DH2626;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_DH2622;COURSE_DH2626;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DM2562;;;;;;;;;;;;;;;
60-hp;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DM2572;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DM2561;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DH1620;COURSE_DH2620;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_2D1310;COURSE_DD1310;COURSE_2D1345;COURSE_2D1343;COURSE_2D1344;COURSE_DD1344;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD1341;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
COURSE_DD1337;COURSE_DH1620;2-års;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
3-års;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Prof;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Dr;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Mcs-exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD2410;;;;;;;;;;;;;;;
COURSE_SF1624;COURSE_SF1626;COURSE_EL1110;COURSE_DD1343;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD1345;;;;;;;;;;;;;;;
COURSE_DD2447;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_DD2421;;;;;;;;;;;;;;;
COURSE_DD2410;Bcs-exam;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
Bcs-exam;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Exam;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD100N;COURSE_DD1310;COURSE_DD1311;COURSE_DD1312;COURSE_DD1314;COURSE_DD1315;COURSE_DD1321;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_2F1400;COURSE_DT2400;;;;;;;;;;;;;;
60-hp;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
90-hp;;;;;;;;;;;;;;;
COURSE_DD1320;COURSE_DD1321;COURSE_DD1327;COURSE_DD1338;COURSE_SF1901;;;;;;;;;;;
x;;;;;;;;;;;;;;;
120-hp;;;;;;;;;;;;;;;
COURSE_SF1672;COURSE_SF1901;COURSE_DD1338;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
60-hp;;;;;;;;;;;;;;;
COURSE_DD1337;;;;;;;;;;;;;;;
x;;;;;;;;;;;;;;;
Basic;;;;;;;;;;;;;;;
COURSE_DD1338;COURSE_DD1320;COURSE_DD1321;COURSE_DD1325;COURSE_DD1327;COURSE_DD1339;COURSE_ID1020;;;;;;;;;
x;;;;;;;;;;;;;;;
COURSE_SF1610;COURSE_SF1630;COURSE_SF1688;COURSE_DD1350;;;;;;;;;;;;
COURSE_DD1320;COURSE_DD1321;COURSE_DD1325;COURSE_DD1327;COURSE_DD1338;COURSE_DD1339;COURSE_DD1340;COURSE_DD1341;COURSE_DD1346;COURSE_ID1020;;;;;;
